content,label
"[username] [CAPS] Pernah ke Korea 100k tapi 2 hari nyampe & bisa ditrack resinya takut takut suratnya nyasar kan Kalo surat mah murah ko, apalagi Singapore deket itu",3
"Betapa nikmatnya sate kambing itu karena pembakaran bara api dn bumbu ke cap no satu.. makan secukupnya untuk keringat penghangat badan. [REPPUNC] Berlebihan bikin darah tinggi,keringat dingin jantungan bisa modar kemudi an",4
udaranya mendukung sangat buat makan abis itu tidur hoam [EMOTICON],4
"Ah sayang, ternyata kamu memilih pergi, padahal sudah kusiapkan cerita indah jika kita lanjutkan, hmm kamu tidak tau aku penulis yang handal -shijin",0
Last time aku tengok maya karin kat pontianak pon dh buat aku takut makan kat meja makan sbb ada hantu bawah tu. [REPPUNC] Now munafik 2? [url] [CAPS],3
"[username] [CAPS] Bikin surat kehilangan kan cuma sehari. Habis itu dateng ke dukcapil, minta lagi dibuatin suket nya. Usaha dulu dong. Masak belum apa2 udah bilang 2 bulan ngurusnya. Ga selama itu kok kalo bener2 niat hehe",1
bukan saya yang tidak-mau merit sat ini hubungan saya lagi tidak-baik ama merit pun kalau hubungan ini sudah kembali pulih saya juga tidak-mau kapan bisa merit,0
"Alhamdulillah segala puji bagi Allah Tuhan semesta alam, terimakasih masih di beri nikmat sehat,rezeki,umur panjang. #happy25 #thanksfam #thanksdear",4
"video yg diatas yg tulisannya ""dulu"" itu pas kapan? Di ilc [CAPS] jg ya? Bahas tentang apa itu? Iya kecewa sama Pak Mahfud. #IslamSelamatkanNegeri #SedihRasanya",0
"Rasanya bagiku cita2 itu perlu diraih, dan aku sedang fokus dan berusaha untuk itu. Trus kenapa gak kerja? Laahh yg nmanya kerja gak mesti hrus ngantor atau absen tiap pagi..",4
"Segala sesuatu yang kupelajari selalu saling jepit--saling kait. Seni, politik, sastra dan mungkin yang kupelajari saat ini adalah jembatan panjang yang tak tahu akan berujung di mana. Hidup adalah pencarian yang tak putus. Termasuk juga mencari tahu siapa diri ini. [EMOTICON]",0
"Kalo di Indonesia, Selena Gomez udah dinyinyirin jadi orang tabah banget jagain jodohnya orang karena putus nyambung sama Justin Bieber eh Justin jadinya sama yang lain.",0
"Di sini tempat tumpahnya kasih sayang seorang ibu dalam masakan. Percayalah, tiada masakan yg paling sedap atas dunia ni kecuali masakan daripada air tangan seorang ibu. Siapa setuju",2
"Bingung lvl bbrp bulan terakhir muka kering parah, pake yg biasa udah nggak mempan padahal biasanya kulit muka mentul2 lembab enak banget. Trusan ganti produk malah rusak mukanya, ganti lagi jadi mendingan tp msh kering. Dilema mo ganti lagi apa balik ke yg dulu apa ganti yg lain",3
"Ketika naek gojek dan mas gojeknya gabisa ngomong dengan pendengarannya terganggu, tapi mereka masih tetap berusaha kerja keras meski memiliki kekurangan. Pantaskah kita selalu mengeluh? Bersyukur lah dengan apa yg diberikan tuhan kepada kita [EMOTICON]",4
"Padahal dah tau sendiri tadi bangun tidur tumbang lagi gara2 semalem bukber isinya es semua. Eh barusan belajar di luar, yg diminum tetep es dong. Hani memang",0
Haji adalah Puncak dan penyempurna keislaman kita. Rab.. Pantaskan diriku menyambut panggilanMu. #has @ Asrama Haji Pondok Gede [url] [CAPS],2
"entah baper atau apa tbtb pengen post ini, hahah so grateful to have known them dari melakukan hal tergoblok, main game saat pelajaran, kabur ekstrakulikuler, dihukum guru, minjem tugas, nyontek, makanin temen, ngebully sampai ngambek. [url] [CAPS]",4
"Hehe. Yamungkin emang ngga kerasa karna udah kek Thanos beneran, punya 6 batu cincin Makasih lo [ELONG] udah diucapin Sahur",4
"Lu dan psi [CAPS] yg tak punya manfaat.. ! [REPPUNC] Pengecut,penjilat,tukang fitnah.. Ton gw punya teka teki,partai partai apa yg berideologi dendam?bermental jongos,dan dosponsori taipan brengsek? #testIQ",1
"Cinta takkan pernah berjalan sendirian, karena ada kesetian dan ketulusan yg selalu menuntunnya dan aku punya kesetian dan ketulusan itu buat kamu",2
"Bismillah Salam plur [CAPS] slankers/i indonesia kita bakal ketemu di Moment yang sangat dinanti - nanti oleh kita semua. [REPPUNC] ""jambore [CAPS] nasional [CAPS] slankers [CAPS] indonesia [CAPS] bersama [CAPS] slank [CAPS] 2018""",4
"[username] [CAPS] Nyampe kampus mau daftar ujian aika, ternyata ga bawa persyaratan sertif, dan [ELONG] ga bisa daftar, oke lgsg ke bank buat bayaran, nyampe bank 14:46 pak satpam bilang maaf mba udah tutup, asdfgjkl.",1
Di kereta duduk sebrangan sama pasangan bapak2 dan ibu2 yang tidurnya pelukan terus dari Jogja sampe lewat Cirebon. Sampe Jakarta kukena sakit gula kaykanya [EMOTICON],0
[username] [CAPS] Selalu sinis dan menegur kumpulan bapak-bapak di kelas doktoral saya kalau sudah jokes sexual yang mengarah harassment or abuse. Really? Gak ada korelasi deh sekolah tinggi sama perilaku ini.,1
"Qyara kau tau, ibumu adalah sosok terpenting di perjalanan hidupku. Dia merubah ku menjadi aku yg lbh banyak berfikir sebelum bertindak. Dia menekan ego dan amarahku. Dia seseorang yg mengenalkan ku pada apa arti kata mencintai dan menghargai. Aku sngt berterimakasih pdnya.",2
[username] [CAPS] [username] [CAPS] Ituh cewe disakitin begitu aja masih bertahan dan tak melawan apalagi melaporkan. Terlalu mencintainya kah? Postingannya ja begini. [url] [CAPS],0
Cie [ELONG] yang uda sering dapat dm [CAPS] begituan ciee Makanya bisa bilang gitu ke mba via vallen. Ciee iri karena gadapat dm [CAPS] dari pemain bola buat dilecehin [url] [CAPS],1
"Mau Ngucapin Happy Birthday yg ke 24 buat Nursehah [username], [CAPS] semoga berkah umur, murah rezeki, sehat selalu, makin rajin ibadahnya &amp",4
"Jadi, jika hari ini kita di hukum atas kesalahan kemarin, ikhlas saja. Karena buat penghujatmu. [REPPUNC] akan ada hari esok giliran dia terima konsekwensi atas kedzalimannya. Insya Allah",0
"Ketika lihat presiden sendiri, gue ngerasa kayak wow cepet ya, udah mau pilpres lagi. Padahal kayaknya doi baru kepilih. Ketika liat presiden us, [CAPS] gue ngerasa kayak the world is running at a snail pace. Baru 1,5th doi ngejabat. Like wtf.",0
Tmn nya laki gw almh th Meninggal Waktu pda hidup Ngintil aja kmna laki alh gw mlangkah ngikut Suka nlpon nelpn kekantor Perpanjangan katakata nya suamiku almh waktu jatuh cinta Ksian gk bsa dtang di rmah duka rs husada Orang nya seneng ketawa Comblang laki ku Hdh [ELONG] sedih,0
"[username] [CAPS] ngumumin tunangan di hari ke tujuh, bulan ke tujuh, karena menurutnya itu angka keberuntungan, beh [ELONG] aku patah hati nya dobel, [ELONG] ku yg pengen bgt tuh tgl segitu wkwkw. [REPPUNC] klo nikahnya ma [username] [CAPS] rada gpp sih, tp knapa ma die sih hihi..",0
"Mengapa hidup ini ada yang mengatakan kejam? Mungkin dia menganggap hidup ini sebagai pertarungan juga arena persaingan. Kalau dia berfikir layaknya petani, maka hidup ya seperti bercocok tanam, ia akan merasa diantara harapan & ketakutan.",3
"Ada orang yg berubah, jadi lebih positif atau negatif, kita ga pernah tau the biggest reason kenapa dia berubah, kalo salah ya dikasih tau jangan dihujat",0
Selamat peletakan batu pertama pmbangunan Univ Islam Internasional Indonesia (ui). [ELONG] [CAPS] Smoga Islam Indonesia yg damai dan toleran benar2 mnjadi rujukan Islam dunia kelak. Cc Pak Menag [username] [CAPS] [url] [CAPS],4
macet coy kementerian bumn),1
Lorenzo udah cukup puas bisa lakuin sesuatu yang Rossi gak bisa. Yaitu juara bersama Ducati. Tahun depan ke Honda utk bisa juara di 3 pabrikan. Syukur2 bisa juara dunia lagi.,4
oke lupain saya saja ya! urusin adek2an kamu saja gih,1
"[username] [CAPS] [username] [CAPS] Kemarin Senin 4Juni ikut Acara Sosialisasi yg diselenggarakan di Kediri, terimakasih dpt kesempatan ikut. [url] [CAPS]",4
pret ngabisin waktu dengan tertawa ya itu lebih baik daripada ngabisin waktu dengan memikirkan kamu~ apasih,4
"Jdi ada thr tapi dri apbd. [CAPS] Yang punya kuasa takut, kalau kalau di garis bawahi sama kpk. Dan jadilah mereka ggl dpt thr tahun ini. Kok bisa gitu ya. Buk mentri bilang aman. Yang lain ketakutan.",3
[username] [CAPS] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami [EMOTICON] ^fd [CAPS] [url] [CAPS],4
"Aku tak mudah untuk mencintai, aku tak mudah mengaku ku cinta, aku tak mudah, mengatakan aku jatuh cinta. [ELONG] Senandungku hanya untuk cinta, tirakatku hanya untuk engkau, tiada dusta sumpah ku cinta, sampai ku menutup mataa. biarlah seperti langit, kau pandangi setiap hari,sesak tak bisa dimiliki. Aku biarlah seperti langit, jika suka kuberikan senja, jika duka kuberikan nestapa.",2
"Hatiku selalu untuknya, sahabat saya sendiri, dia orang yang mau maju, smart, gak neko neko, sederhana, mau berteman dan mau belajar sama siapa aja, sayang sama ibunya banget, bertanggung jawab penuh sama amanahnya, gak pernah ngeluh",2
"Innalilahi wainnailaihi raji'un, semoga seluruh amal ibadah beliau diterimah dan diridloi Allah swt. [CAPS] Semoga penjeblos ustadz abb [CAPS] diberi hidayah oleh Allah swt, [CAPS] atau mendapatkan seluruh ganjaran yg setimpal [url] [CAPS]",0
Terus.. Baca komen2nya pada bilang kalo musik itu haram. Dan bla bla. Nah disini aku tau. Kalo fanatik kan emang gaboleh. Tp kalau sekedar suka gitu gimana?,3
"Ngehe sekale, upload video dari jam 11 malem, jam 4 pagi baru terkirim. Ini pasti server nya tadi ketiduran, terus sekarang lagi bangun buat sahur -_-",0
"#OldMoneyGakNgerasain Beli dodol lipet yang bisa dibentuk2. Gw paling suka bentung burung2an yg bisa bunyi. Atau klo lg bosen, dodolnya dikasih sagu trus jadi kayak rambut nenek sihir gitu. Lol",4
Tadi pas lagi gym eike keluar mau nimbang secara timbangan tanita nya di luar pas ada ibu2 eh nnya eike di bilang instruktur krna body eike cucok eh dia langsung donk member pengen body kaya gw.. kwkwkwkww seneng dh jadi inspirasi orang2,4
"Inget ga ! [REPPUNC], Kita lagi nonton sambil gayem tempe mendoan, persis di depan kita ada yang joget2 asik banget kaya boneka mampang ! [REPPUNC]",4
"Semoga Lebaran tahun ini banyak memberikan kegembiraan, ungkap Menpar antusias dan dengan harapan tinggi akan program ini. #BazarPesonaMudikLebaran #genpiTNG",4
hbd [CAPS] [username] [CAPS] all the best,4
5) hmm. [REPPUNC] tapi koq ada yg ngganjel [CAPS] yach Dibawah menara tegangan [CAPS] tinggi [CAPS] ini kira2 nanti dikasih pengaman [CAPS] apa ? Krn sy liat ada dibikin jln menuju menara ini ! [REPPUNC] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [url] [CAPS],1
Wow ini kita foto kapan ya eonnie? Apa pas ultah sma 1 baradatu? Ditendanya. [REPPUNC] #dontforget #ya #eonnie #semangat,4
"chara saya fleksibel sebenernya, kalau lagi caoer biasanya pake chara yang ga bener dan cepet diwaroh mahluk tl, kalau lg bener ya pake chara yang cantik dan ganteng.",4
"Muhammad Ali lebih dari sekedar petinju. Ia Muslim terbaik, manusia terbaik di era modern. Teguh berprinsip namun lembut pada penggemar &amp",4
"Gara"" jawab indfess jadi keinget masa masa kelam sd [CAPS] dan smp [CAPS] (kls satu) yg mana guru bing sklh kayak g suka sma aku krn di pelajaran mrk aku oon bgt, udah krn dsarny ku emang lemah di bing tambah gurunya kayak ga suka jadi makin malas buat bljr bing alhasil ujian sllu jelek",0
"Satpam komplek emang perhatian banget dan hampir ga pernah nanyain ""Pak, Pulang ga?"" Kala jam sudah diatas jam 1 malam dan motor tak kunjung nangkring diteras",4
Aku pernah ikut kuliah umumnya. Cara penyampaian dia informatif dan edukatif sih. Tapi kalo liat yang lagi rame itu.. hmm. [REPPUNC] ingin berkomentar Kenapa sih ga fokes sama profesi anda [ELONG] ajah [ELONG],1
penularan secara vertikal ada 95%. waduh serem banget ya. [REPPUNC] makanya disarankan ibu hamil harus terus menjaga bayinya dan secara horizontal ada 5%,3
adoh mending belajar baca dolo deh sbelum coment stat orang () biar gx salah arti tuh haha malu loh asal coment tapi salah () wkawka,1
"pas buka pengem banget makan yg beda, udh niat mau makan mie aceh or nasi bebek, pas jalan ga tau nya malah k bbs [CAPS] makan nasi ma pindang n urab. kadang nafsu mengalahkan ekonomi",0
"selamat malam, sayang jangan lupa ingatan, lupakan mantan saja gimana? jangan lupa nafas, sambil sebut namaku juga boleh~ jangan lupa minum air putih, karena me-rasa sesekali jg menguras tenaga yang selamat malam",2
"Apakah benar kita lebih pantas dibanding mereka yang mendapatkannya? Kita gak tau, kita hanya melihat perjuangan kita tanpa melihat perjuangan mereka yang tidak terlihat oleh kita. Sederhananya, masing-masing sudah diberikan tempat oleh Tuhan dan tidak akan tertukar.",0
Nah maksudku yg dilecehin verbal kayak awak dan mbak Via Vallen aja bisa semarah dan semalu itu apalagi yg udah sampe tahap diperkosa? Ya makanya biar ga sampe tahap akhir itu siapapun emg hrs berani speak up mau sekecil apapun tindak pelecehannya. Biar pelaku2 pd mulai mikir.,1
*rumah kotor* *12 jam tanpa ibuk d rumah* *terus mikir* ohh [CAPS] ini [CAPS] yang [CAPS] dirasain [CAPS] mamak [CAPS] kalo [CAPS] rumah [CAPS] berantakan? [CAPS] I should [CAPS] give [CAPS] her [CAPS] A big [CAPS] thank [CAPS] for [CAPS] make [CAPS] me [CAPS] comfort [CAPS] at [CAPS] beautiful [CAPS] home. [CAPS],2
"Pulsa bapak kok cepat habis yaa? ""Gatau pak"" (sambil senyum dalam hati karna berhasil download banyak game di waptrick) #OldMoneyGakNgerasain",4
"Ini hanya hal persepsi dlm mendidik. Dan smoga sy bukan termasuk dlm ortu yang mendidik dg memukul anak di depan org banyak. Tak akan pernah, semoga.",3
Orang pesimis mengeluhkan tentang angin,0
"I feel [CAPS] you [CAPS] [username]. [CAPS] Seringnya si bukan krn ga kepake, tapi lebih krn ga 'sesuai' gitu. Bisa mencak2 seharian aku dan mulai menyingkirkannya. [REPPUNC] soalnya kalo masih keliatan, ky yg pgn marah sendiri. Sakit",1
"[username] [CAPS] Karena manusia dengki dan buruk mau kayak loe rusak negara bangga jadi aktivis tapi bego bubarin Golkar, target kok sopir doang mana kendaraan politiknya masih merajalela",1
"O buat muka. [REPPUNC] Wkwk kalo muka tu biar ga kusam kadang pake sunscreen aja tiap keluar, sering yg bikin kusam malah itu, sama pake moisturizer aja, pake hadalabo aja udah bagus",4
"Org kaya/terkenal lagi makan di warung malah digratisin, org biasa/miskin malah disuruh bayar Gimana gak yg kaya makin kaya yg miskin makin miskin -_-",1
"bener juga sih, di tempat gw ada 3 gereja, belum pernah gw lihat adain imunisasi utk anak-anak mereka, dan di kelenteng pun juga sama, kagak ada juga.. Ngeri banget Depopulasi. [REPPUNC] [url] [CAPS]",3
"Kalau fadli [CAPS] zhon [CAPS] mau tahu apa Relepansi nya,banyak alasan bisa kita cari,misalnya uu [CAPS] terorisme yg di goDok di dpr [CAPS],kok [CAPS] bego [CAPS]",1
"Semua orang pasti bergosip dan pernah bergibah. Bedanya, dia lakukan utk sekedar lelah nyampah ditempat terpercaya, atau sengaja nyampah di medsos demi niat menghancurkan",1
"How i adore u everyday sayang. Betapa u melengkapkan i. Setiap kali kita ada arguement, itu bukan la arguement tentang siapa lebih baik tapi tentang siapa lebih sayangkan siapa. Terima kasih, kasih sayang u buat i terharu",2
"hbd [CAPS] my lovely wife Amie Amoy. [REPPUNC] wish u all the best,. [REPPUNC] semoga selalu berada didalam perlindungan swt, [CAPS] panjang umur, senantiasa bahagia bersama keluarga dan kerabat, sehat selalu, semakin banyak rejeki, dan selalu menjadi wanita yg hebat bagi keluarga. [REPPUNC] Aamiin [url] [CAPS]",4
"Lagi ada suntik campak gitu. Awalnya gak tau, pas banget mau pipis. Pas mau balik ke kelas gak sengaja liat orang bawa kotak2 gitu. Gue pikir pasti suntik, karena takut. Yaudah taunya gue lari duluan. Sambil teriak suntik [CAPS] suntik [CAPS] ! [REPPUNC]",3
Niat ke masjid sholat nya di lantai 2 berharap bisa obob manjah krn biasanya ga banyak yg solat disini. Fact: Fullhouse mpe shaf belakang. Bhay!,0
"[username] [CAPS] [username] [CAPS] ""Terima kasih yah ! [REPPUNC] Aku happy banget tadi. Meskipun aku sampai muntah tadi dan sempat kesedak tetapi aku happy banget. [REPPUNC] "" #sedot [ELONG]",4
Bukti bahwa kita mengasihi Tuhan adalah jika kita mengasihi sesama kita! Mengapa kita harus memiliki kasih dan mengasihi sesama kita? karena Allah telah terlebih dahulu mengasihi kita.,2
"Program anak paling digemari, ramah anak, recomended, layak tonton, Mimin bersyukur data menunjukkan 16-19% anak umur 5-14 tahun demen nonton ini. [REPPUNC] Itu artinya generasi muda masih ada harapan. [REPPUNC] Good job [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [url] [CAPS]",4
"[username] [CAPS] Uang itu mengikuti program, bukan sebaliknya. ada usulan program ada uang. Disini lain, diplot uangnya dulu, baru nyusun program. Jadinya ya gini, uang banyak tapi pembangunan ga tersentuh.",1
"Berani berbuat salah harus berani meminta maaf! Menjadi manusia yg lebih baik disetiap waktunya dimulai dari hal-hal kecil, emang gak mudah karena kita hanya manusia biasa yg tdk sempurna yg tdk bisa lepas dri rasa amarah, dengki, dan benci.",1
"[username] [CAPS] Seperti kata pepatah. Tak kenal maka tak sayang, berarti kalau sudah kenal apa boleh disayang? Lho wkwk. Btw kalau aku jelasin memang mas nya tau? Wwk jadi kpn berkunjung ke planet ku bekasi? Hahaha",4
Kaum oposisi tidak bikin geger-an di media termsk medsos ketika Rupiah menguat. [REPPUNC] Musim ribut-nya khusus wkt terjadi pelemahan saja. [REPPUNC] dg menyalahkan semuanya kpd Presiden [username] [CAPS]. [REPPUNC] [url] [CAPS],1
"Pantas emiss cari kemana-mana ternyata disini ya. Selamat datang, cantik! Bagaimana hari-harinya setelah memilih jurusan? Semoga malamnya menyenangkan ya!",4
"Barulah disini dia keliatan nipunya, masa iya dia blg gini "" yaudah mbanya istri polisi kan? Sini cium, muah, (jijik bngt sumpah). Kena bibirnya kan? Lagi sini. Muah"" Anjink -_-",1
"[username] [CAPS] Liat lgs sit. Gue smp teriak,mana gue lg dikamar mandi.kalo diinget2 serem bet emg wk. Trs pas gue tidur jg pernah malem2 ada genderuw* di depan kasur gue, tuh gue smp nangis krn dia gamau pergi2.",3
"Tertawa diatas kebodohannya itu luar biasa. Gak malu sama sekali dan mungkin urat malunya sudah putus. Sedangkan kita pasti mikirnya ""duh, malah ketawa bukannya mikir",0
"Mas [username], [CAPS] mau nanya nih, apakah dengan cara jatuh cinta lagi, memulai lagi dari awal perkenalan dengan org baru akan membuat hati yang dulu sakit akan sembuh?",3
"Alhamdulillah, selesai membaca buku ini. Semoga ilmu yang diperoleh berkah dan bermanfaat. Aamiin #ayomembaca #satuharisatubab @ Jakarta [url] [CAPS]",4
"Looh, kok merendahkan semangat perlindungan perempuan sih? Justru jadi cewek itu kudu tegas dan galak sama laki2 kek gitu! Di block aja udah..ngapain di share2 sampe se indonesia tau",1
"makin hari gua makin khatam sama sifatnya, tololnya gua adalah ""feeling use, but i still missing u and i can't see the end of this."" gitu lah pkknya sotoi gua orgnya emng ceritanya gua pengen rubah cara pandang dia, lebih peduli sama dia, perhatiin dia. but..",0
"E btw ya, tumblr bener2 di blokir bwt indo yak [EMOTICON] Setelah berbulan-bulan, akhir nya app nya beneran kaga bisa di buka Ngiterr [ELONG] mulu itu",0
"Aku gasuka ada ribut2 sama cewe Nanti pasti update di Instagram quote2 yg nyinggung, satu gengnya ikut benci sama aku lah, nyebar kemana mana lah ceritanya, kalo versi ekstrem nya nih sampe bisa nyindir2 kalo lewat Padahal aku cewe?",3
"[username] [CAPS] pelayanan cs [CAPS] di bri [CAPS] Surabaya Pahlawan kenapa lama sekalii? Ini sudah 2 jam urutannya cuma jalan 10 nomor, yang 5 nomor kosong, berarti cuma melayani 5 orang dalam 2 jam.",1
"ini seneng banget dah rambut di rol semaleman akhirnya bisa ngembang. wkwk kasian bet dah dr dulu rambut lurus dicatok kyk gmn aja ya bawaannya ttp lurus -,-",4
[username] [CAPS] Kenapa selalu gini yah daftar akun pelaut. [REPPUNC] Data sudah isi dengan benar Sudah bolak balik ganti email jga Mohon pencerahannya [url] [CAPS],1
sedihnya tuh ketika sedang seperti ini ga ada 'tempat sampah' jadinya nyampah aja di twitter maaf ya followerku [EMOTICON] btw aku bingung deh tadi nimbang 43.6 trus pup 2x abis itu turun lagi jadi 42 ini timbangannya yg labil apa gimana ! [REPPUNC],3
kurang rakus apa kita masih belum datang 1piza laginadianti #pasta #piza,4
liat [CAPS] gini [CAPS] doang [CAPS] masa [CAPS] aq [CAPS] deg2an [CAPS] terus [CAPS] tibatiba [CAPS] bahagia [CAPS] gitu. [CAPS] apagga [CAPS] ini [CAPS] yg [CAPS] dinamakan [CAPS] cinta? [CAPS] [EMOTICON] cr: i stole this from someone [EMOTICON],2
"Alhamdulillah sayang [username] [CAPS] gak sia2 ya beberapa bulan ini aku ambekin kalo males2an, aku kejar2 terus biar cepet kelar saha tidak akan mengkhianati hasil, rite? One step closerI love you cayang [ELONG]",2
"Sosok jyoti itu apa? Knp gua bisa jadi secret admire lu? I like your ""typing"",bener kata orang klo lagi bucin apa aja di sukain. Tapi serius gua suka ngestalk lu karna typing lu ke orang orang",2
"Orang kalo seneng ngobrol pasti ngobrolnya lama. Pura2 ngapain kek, biar gak merasa nyaman (bukannya jahat). Kalo diladenin terus yang ada elu kelewat makan siang dan shalat. Yang namu juga gak mikir udh waktunya makan siang bagi orang-orang kantor. Untung bukan gw yang ladenin ! [REPPUNC]",1
saya [CAPS] hidup [CAPS] dizaman [CAPS] presiden [CAPS] hebat [CAPS] yaitu [CAPS] soeharto.. [CAPS] Beliau Buat Aman dan tenang untuk Masyarakat. [REPPUNC] Tetapi tidak tenang untuk: Kaum pki [CAPS] Kaum Rampok Kaum Bandit Kaum yg ingin jadi pejabat negara tapi otaknya kosong. Hanya kaum itulah yg Tidak Suka Bapak soeharto [CAPS] [url] [CAPS],1
"mau nanya dong. [REPPUNC] mengingatkan seseorang yg punya hutang secara berulang ulang itu baik gak sih ! [REPPUNC] terus setiap di tagih jawabanya gk ada terus, kira2 neraka no berapa yg pantas buat dia",3
Makan nasi padang di Senen. Kemudian nonton live music di taman suropati sampe malem dan ngobrol ttg semuanya sampe bisik2 ditelinga hehe. Baliknya naik transj dan ngobrol lg then he walk me home. Literally walk and talk. (Sayangnya best date with cowo yg kurang tepat hehe) [url] [CAPS],4
Teman seruanganku bilang mas ini ada benjolan 3cm di saraf kepalanya. Dan lusa setelah dpt kabar di iccu [CAPS] dia akhirnya pindah ke perawatan dan baru tau si mas kena Meningitis.,0
"[username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] Alhamdulillah, keadilan sosial sungguh merata keseluruh penjuru nusantara [url] [CAPS]",4
"Gue punya Temen yg dibela-belain pinjem duwit ke kantor buat ""nyawer"" thr [CAPS] itu, pinjem, [CAPS] utang [CAPS] Demi gengsi diantara keponakan, paman, tante, dan saudara2nya",0
Gils [ELONG] pegawai [username] [CAPS] distasiun parung panjang pelayanannya gak ramah ngets [ELONG] duh maaf mbaknya lagi gak mood kerja ya? Apa lagi berantem sama cwonya? Aku [ELONG] cuma nanya aja [ELONG] jawabnya nada tinggi malah gak tengok sama sekali,1
"suatu saat nanti, kalo aku noleh ke belakang dan inget masa sekarang aku bakal senyum dan bilang di dalem hati 'aku ga kehilangan apapun, tapi dia yg kehilangan orang yang paling sayang sama dia'.",4
Selamat Ultah utk Boss saya [username]. [CAPS] Wartawan hebat yang sangat membanggakan dan saya kagumi. Wish you all the best Pak Ketua ! [REPPUNC],4
"[username] [CAPS] Alhamdulillah yallah, makanya jangan kasih kode. Kalau mah ngode spesifik. Langsung tag. Kamu, aku, kamu aku. Aku kan terpancing..",4
"Ada masa dimana cewek berada diposisi gak ngenakin. Mau pergi tapi masih sayang, mau bertahan tapi sakit hati. Dan itu pasti gak enak. [EMOTICON]",0
"Datang-datang, anak batita ini menyambut dengan sumringah, ingin peluk yang lama, nempel, tiap 5 menit ngetuk2 kamar mandi ""imo udah belum mandinya?"". Cuma mau jemur handuk, ditanya mau ke mana takut pergi lagi. Terus dipeluk gak lepas. Dicintai semenyenangkan ini.",2
"kalo nyokap lagi overwhelmed gt banyak urusan dan bawaannya sensi mulu, atmosphere di rumah kaya gimana gitu. Jadi serba salah. Mau diem dibawah tkt dimarahin, mau ngehindarin juga tkt dimarahin. [REPPUNC] Hm",3
"Jeno kenapa ganteng banget ya, aku terpesona",2
"InshaaAllah awal juli thal, doakan ya. Kamu, maya, sama dinda harus dateng pokoknya! Cuma kalian temen-temen SMPku yg tersisa, sama diana juga. Sedih tenan ya",0
"Ketika saat ada seorang cowok mulai sering menelponmu, atau bahkan datang kerumah untuk menemuimu, papa akan memasang wajah paling cool sedunia. Papa sesekali menguping atau mengintip saat kamu sedang ngobrol berdua diruang tamu.",3
"Wktu sblm lebaran kmrn sy jg ada kiriman paket dr aceh juga, lebih berat malah, tp pakai perusahaan lain, itu cepat, kirim tgl 7,tgl 11 pagi sdh nyampe, ini pake j&t ko ribet ya prosesnya",1
Gapapa [ELONG]. [REPPUNC] gue udah berusaha untuk sblm lebaran dari kapan tau tp dospem malah ke luar negri pas tgl tgl sidang [EMOTICON] kering sudah air mata ini,0
kekal. [CAPS] sayang [CAPS] dengarkan [CAPS] lah [CAPS] syair [CAPS] kau [CAPS] tulis [CAPS] ku [CAPS] lagu [CAPS] kan. [CAPS] moga [CAPS] jadi [CAPS] siulan [CAPS] satu [CAPS] masa [CAPS] dan [CAPS] moga [CAPS] engkaukan [CAPS] tersenyum [CAPS] dengan [CAPS] irama [CAPS] indah [CAPS] hanya [CAPS] itu [CAPS] yang [CAPS] mampuku [CAPS] beri. [CAPS],2
Sedang mencoba freeman mask yang lemon+mint. Sumpaah ini muka enak beett kek adem2 lucu gmn gt [ELONG] karna ada mint nya mungkin. [REPPUNC] tp enak bet sih wkaka,4
"Tapi kadang terasa dilema. Ibarat orang yang menikah lalu menghadapi kdrt, [CAPS] tentu ada trauma besar ketika hendak memulai hubungan baru. Begitu jg aku. Aku menjadi rendah diri dan trauma mencari pekerjaan baru. Mentalku sudah jatuh. Aku hari ini tidak lbh dari loser",3
"sungguh memang indahnya ciptaan sang tuhan!, sampai aku begitu sangat terpesona melihat garis senyum manismu sayang",2
"Mengerikan tapi lucu, dilarang justru dicari dan amat laku, dianjurkan, disuruh tetapi malah diboikot, kalah tetapi justru menjadi amat populer dan menjadi pahlawan khalayak ramai, berjaya tetapi keok celaka,..",1
godan shoping yang terkutuk sebel~,1
"Seperti katak dalam tempurung, kepercayaan berlebih terhadap hegemoni ilmu sains dan teknologi sebagai solusi dari beragam permasalahan di Indonesia, juga adalah dogma Sila google 'scientism' Sila google 'arogansi alumni itb' [CAPS] Eh",0
"asal lo tau aja, org kurus&kecil itu sebenarnya makannya banyak, tp g gede gt lhoo [EMOTICON] dan sebaliknya org gendut [EMOTICON] mkn dikit tp gendut [EMOTICON] jangan minder jd org kurus&gemuk ! [REPPUNC] bersyukur aja sm allah [CAPS]",4
[username] [CAPS] [username] [CAPS] - bikin negara merugi terus - bikin pendukung pontang-panting - bikin pembantu kehabisan akal - bikin investor mikir berkali2 - bikin tukang make up jadi blunder Orang selemah itu masih dipertahanin? Why oh why ! [REPPUNC],1
#recehkantwiter Gue orang sunda yg males banget orangnya. Cocoknya tinggal di suatu negara dan bukan di Indonesia. Gue pindah aja ke negara Gua teh malas.,4
